Bill_ID,item_ID,QUANTITY,PRICE,Total,ItemType,ParentID,item_notes,Item,Category
156416.0,0.0,1.0,0.0,0.0,4.0,258358.0,(),cola diet,drink
156417.0,113711.0,3.0,210.0,630.0,1.0,0.0,(),wildepic,main
156417.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156418.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156418.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156418.0,0.0,1.0,0.0,0.0,4.0,258363.0,(),cheese wild,side
156419.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156420.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156421.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156423.0,113710.0,2.0,190.0,380.0,1.0,0.0,(),nash,main
156423.0,113742.0,2.0,35.0,70.0,1.0,0.0,(),french fries,side
156423.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156424.0,0.0,1.0,0.0,0.0,4.0,258375.0,(),honey mustard,sauce
156424.0,0.0,1.0,0.0,0.0,4.0,258375.0,(),ranch sauce,sauce
156424.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156424.0,0.0,1.0,0.0,0.0,4.0,258377.0,(),coleslaw,side
156424.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156425.0,113724.0,1.0,300.0,300.0,1.0,0.0,(),pcvolt,drink
156426.0,113716.0,1.0,280.0,280.0,1.0,0.0,(),pcnash,main
156426.0,113725.0,1.0,380.0,380.0,1.0,0.0,(),nash,main
156426.0,0.0,1.0,0.0,0.0,4.0,258382.0,(),sweet chili,sauce
156426.0,0.0,1.0,0.0,0.0,4.0,258382.0,(),ranch sauce,sauce
156427.0,113724.0,2.0,300.0,600.0,1.0,0.0,(),pcvolt,drink
156427.0,0.0,1.0,0.0,0.0,4.0,258384.0,(),honey mustard,sauce
156427.0,0.0,1.0,0.0,0.0,4.0,258384.0,(),sweet chili,sauce
156427.0,0.0,1.0,0.0,0.0,4.0,258384.0,(),cheese,side
156427.0,0.0,1.0,0.0,0.0,4.0,258386.0,(),cola diet,drink
156428.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156428.0,0.0,1.0,0.0,0.0,4.0,258388.0,(),texas,sauce
156428.0,0.0,1.0,0.0,0.0,4.0,258388.0,(),cheese,side
156428.0,0.0,1.0,0.0,0.0,4.0,258388.0,(),ranch sauce,sauce
156428.0,0.0,1.0,0.0,0.0,4.0,258390.0,(),cheese,side
156428.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156428.0,0.0,1.0,0.0,0.0,4.0,258392.0,(),cola,drink
156429.0,113712.0,1.0,210.0,210.0,1.0,0.0,combo,wildblaze,main
156429.0,113732.0,1.0,30.0,30.0,2.0,258394.0,(),mushroom,side
156430.0,113718.0,1.0,560.0,560.0,1.0,0.0,(),pcnash,main
156430.0,0.0,1.0,0.0,0.0,4.0,258398.0,(),cheese,side
156430.0,0.0,1.0,0.0,0.0,4.0,258398.0,(),buffalo sauce,sauce
156430.0,0.0,1.0,0.0,0.0,4.0,258398.0,(),buffalo,main
156430.0,0.0,1.0,0.0,0.0,4.0,258398.0,(),sweet chili,sauce
156430.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156430.0,0.0,1.0,0.0,0.0,4.0,258402.0,(),cola diet,drink
156431.0,113725.0,1.0,380.0,380.0,1.0,0.0,(),nash,main
156431.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156431.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156432.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156432.0,113724.0,1.0,300.0,300.0,1.0,0.0,(),pcvolt,drink
156432.0,113718.0,1.0,560.0,560.0,1.0,0.0,(),pcnash,main
156433.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156433.0,113732.0,1.0,30.0,30.0,2.0,258413.0,(),mushroom,side
156433.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156433.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156433.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156433.0,113732.0,1.0,30.0,30.0,2.0,258418.0,(),mushroom,side
156434.0,113741.0,1.0,125.0,125.0,1.0,0.0,(),tnt fries,side
156435.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156436.0,0.0,1.0,0.0,0.0,4.0,258422.0,(),cheese,side
156436.0,0.0,1.0,0.0,0.0,4.0,258422.0,(),ranch sauce,sauce
156436.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156437.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156438.0,113712.0,2.0,210.0,420.0,1.0,0.0,(),wildblaze,main
156438.0,0.0,1.0,0.0,0.0,4.0,258426.0,(),cheese wild,side
156438.0,113746.0,1.0,80.0,80.0,1.0,0.0,(),cheesy waffle,main
156438.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156439.0,113708.0,2.0,160.0,320.0,1.0,0.0,(),jog,main
156439.0,113742.0,1.0,35.0,35.0,1.0,0.0,(),french fries,side
156441.0,113724.0,2.0,300.0,600.0,1.0,0.0,(),pcvolt,drink
156441.0,0.0,1.0,0.0,0.0,4.0,258434.0,(),sweet chili,sauce
156441.0,0.0,1.0,0.0,0.0,4.0,258434.0,(),honey mustard,sauce
156441.0,0.0,1.0,0.0,0.0,4.0,258434.0,(),cheese,side
156441.0,0.0,1.0,0.0,0.0,4.0,258436.0,(),cola diet,drink
156442.0,113712.0,2.0,210.0,420.0,1.0,0.0,combo,wildblaze,main
156443.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156443.0,113742.0,1.0,35.0,35.0,1.0,0.0,(),french fries,side
156444.0,113746.0,1.0,80.0,80.0,1.0,0.0,(),cheesy waffle,main
156445.0,113711.0,2.0,210.0,420.0,1.0,0.0,(),wildepic,main
156446.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156446.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156446.0,113746.0,1.0,80.0,80.0,1.0,0.0,(),cheesy waffle,main
156446.0,113743.0,1.0,40.0,40.0,1.0,0.0,(),curly fries,side
156447.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156448.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156449.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156449.0,113724.0,1.0,300.0,300.0,1.0,0.0,(),pcvolt,drink
156449.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156450.0,113741.0,1.0,125.0,125.0,1.0,0.0,(),tnt fries,side
156451.0,113725.0,1.0,380.0,380.0,1.0,0.0,(),nash,main
156451.0,0.0,1.0,0.0,0.0,4.0,258462.0,(),buffalo,main
156451.0,0.0,1.0,0.0,0.0,4.0,258462.0,(),cheese,side
156451.0,0.0,1.0,0.0,0.0,4.0,258462.0,(),ranch sauce,sauce
156455.0,113724.0,1.0,300.0,300.0,1.0,0.0,(),pcvolt,drink
156456.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156456.0,0.0,1.0,0.0,0.0,4.0,258468.0,(),texas,sauce
156456.0,0.0,1.0,0.0,0.0,4.0,258468.0,(),ranch sauce,sauce
156456.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156457.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156458.0,113719.0,1.0,440.0,440.0,1.0,0.0,(),pcvolt,drink
156458.0,113764.0,2.0,25.0,50.0,1.0,0.0,(),maxi cola,drink
156460.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156461.0,113716.0,1.0,280.0,280.0,1.0,0.0,(),pcnash,main
156461.0,0.0,1.0,0.0,0.0,4.0,258478.0,(),sweet chili,sauce
156462.0,0.0,1.0,0.0,0.0,4.0,258481.0,(),coleslaw,side
156462.0,0.0,1.0,0.0,0.0,4.0,258481.0,(),ranch sauce,sauce
156463.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156464.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156464.0,0.0,1.0,0.0,0.0,4.0,258485.0,(),cheese wild,side
156464.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156464.0,0.0,1.0,0.0,0.0,4.0,258487.0,(),cheese,side
156464.0,0.0,1.0,0.0,0.0,4.0,258487.0,(),ranch sauce,sauce
156464.0,0.0,1.0,0.0,0.0,4.0,258487.0,(),texas,sauce
156464.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156464.0,0.0,1.0,0.0,0.0,4.0,258489.0,(),cheese wild,side
156464.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156465.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156466.0,113761.0,1.0,30.0,30.0,1.0,0.0,(),double dare,drink
156467.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156467.0,113709.0,1.0,165.0,165.0,1.0,0.0,(),jvolt,drink
156467.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156467.0,0.0,1.0,0.0,0.0,4.0,258500.0,(),ranch sauce,sauce
156467.0,0.0,1.0,0.0,0.0,4.0,258500.0,(),cheddar sauce,sauce
156467.0,113741.0,1.0,125.0,125.0,1.0,0.0,(),tnt fries,side
156468.0,113764.0,1.0,25.0,25.0,1.0,0.0,(),maxi cola,drink
156469.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156470.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156470.0,0.0,1.0,0.0,0.0,4.0,258508.0,(),cheese wild,side
156472.0,113716.0,1.0,280.0,280.0,1.0,0.0,(),pcnash,main
156472.0,0.0,1.0,0.0,0.0,4.0,258512.0,(),texas,sauce
156472.0,0.0,1.0,0.0,0.0,4.0,258512.0,(),cheese,side
156472.0,0.0,1.0,0.0,0.0,4.0,258514.0,(),toast bread,side
156472.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156472.0,0.0,1.0,0.0,0.0,4.0,258516.0,(),cola diet,drink
156473.0,113711.0,2.0,210.0,420.0,1.0,0.0,(),wildepic,main
156473.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156473.0,113746.0,1.0,80.0,80.0,1.0,0.0,(),cheesy waffle,main
156473.0,113743.0,1.0,40.0,40.0,1.0,0.0,(),curly fries,side
156473.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156474.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156474.0,113746.0,1.0,80.0,80.0,1.0,0.0,(),cheesy waffle,main
156474.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156475.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156475.0,113732.0,1.0,30.0,30.0,2.0,258530.0,(),mushroom,side
156476.0,113759.0,1.0,35.0,35.0,1.0,0.0,(),green cola,drink
156477.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156477.0,113709.0,1.0,165.0,165.0,1.0,0.0,(),jvolt,drink
156478.0,113716.0,1.0,280.0,280.0,1.0,0.0,(),pcnash,main
156478.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156480.0,113764.0,1.0,25.0,25.0,1.0,0.0,(),maxi cola,drink
156481.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156481.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156482.0,0.0,1.0,0.0,0.0,4.0,258546.0,(),sweet chili,sauce
156482.0,0.0,1.0,0.0,0.0,4.0,258546.0,(),cheese,side
156482.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156482.0,0.0,1.0,0.0,0.0,4.0,258548.0,(),cola diet,drink
156483.0,113725.0,1.0,380.0,380.0,1.0,0.0,(),nash,main
156483.0,0.0,1.0,0.0,0.0,4.0,258551.0,(),cheddar sauce,sauce
156483.0,0.0,1.0,0.0,0.0,4.0,258551.0,(),honey mustard,sauce
156483.0,113709.0,1.0,165.0,165.0,1.0,0.0,(),jvolt,drink
156484.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156485.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156485.0,113742.0,1.0,35.0,35.0,1.0,0.0,(),french fries,side
156485.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156486.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156486.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156486.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156486.0,113742.0,2.0,35.0,70.0,1.0,0.0,(),french fries,side
156486.0,113757.0,3.0,35.0,105.0,1.0,0.0,(),v cola,drink
156487.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156487.0,113732.0,1.0,30.0,30.0,2.0,258568.0,(),mushroom,side
156487.0,113743.0,1.0,40.0,40.0,1.0,0.0,(),curly fries,side
156488.0,0.0,1.0,0.0,0.0,4.0,258572.0,(),honey mustard,sauce
156488.0,0.0,1.0,0.0,0.0,4.0,258572.0,(),coleslaw,side
156489.0,0.0,1.0,0.0,0.0,4.0,258576.0,(),cheese,side
156490.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156490.0,0.0,1.0,0.0,0.0,4.0,258578.0,(),texas,sauce
156490.0,0.0,1.0,0.0,0.0,4.0,258578.0,(),honey mustard,sauce
156490.0,0.0,1.0,0.0,0.0,4.0,258578.0,(),cheese,side
156490.0,0.0,1.0,0.0,0.0,4.0,258578.0,(),sweet chili,sauce
156490.0,113724.0,1.0,300.0,300.0,1.0,0.0,(),pcvolt,drink
156490.0,0.0,1.0,0.0,0.0,4.0,258581.0,(),texas,sauce
156490.0,0.0,1.0,0.0,0.0,4.0,258581.0,(),sweet chili,sauce
156491.0,113716.0,1.0,280.0,280.0,1.0,0.0,(),pcnash,main
156492.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156493.0,113723.0,3.0,300.0,900.0,1.0,0.0,(),pc og,main
156493.0,0.0,1.0,0.0,0.0,4.0,258590.0,(),cheddar sauce,sauce
156493.0,0.0,1.0,0.0,0.0,4.0,258590.0,(),honey mustard,sauce
156493.0,113742.0,2.0,35.0,70.0,1.0,0.0,(),french fries,side
156493.0,0.0,1.0,0.0,0.0,4.0,258592.0,(),ranch sauce,sauce
156493.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156494.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156495.0,113716.0,1.0,280.0,280.0,1.0,0.0,(),pcnash,main
156495.0,0.0,1.0,0.0,0.0,4.0,258599.0,(),honey mustard,sauce
156495.0,0.0,1.0,0.0,0.0,4.0,258599.0,(),coleslaw,side
156495.0,0.0,1.0,0.0,0.0,4.0,258599.0,(),texas,sauce
156495.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156496.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156496.0,0.0,1.0,0.0,0.0,4.0,258604.0,(),sweet chili,sauce
156496.0,0.0,1.0,0.0,0.0,4.0,258604.0,(),cheese,side
156496.0,113724.0,1.0,300.0,300.0,1.0,0.0,(),pcvolt,drink
156496.0,0.0,1.0,0.0,0.0,4.0,258606.0,(),sweet chili,sauce
156496.0,0.0,1.0,0.0,0.0,4.0,258606.0,(),buffalo,main
156496.0,0.0,1.0,0.0,0.0,4.0,258606.0,(),buffalo sauce,sauce
156496.0,0.0,1.0,0.0,0.0,4.0,258606.0,(),buffalo,main
156497.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156497.0,0.0,1.0,0.0,0.0,4.0,258613.0,(),cheese wild,side
156497.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156497.0,113732.0,1.0,30.0,30.0,2.0,258615.0,(),mushroom,side
156497.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156497.0,113745.0,1.0,70.0,70.0,1.0,0.0,(),frescas,side
156497.0,113742.0,1.0,35.0,35.0,1.0,0.0,(),french fries,side
156498.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156499.0,0.0,1.0,0.0,0.0,4.0,258622.0,(),honey mustard,sauce
156499.0,0.0,1.0,0.0,0.0,4.0,258622.0,(),coleslaw,side
156499.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156499.0,0.0,1.0,0.0,0.0,4.0,258624.0,(),cheese,side
156499.0,0.0,1.0,0.0,0.0,4.0,258624.0,(),coleslaw,side
156499.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156500.0,113716.0,1.0,280.0,280.0,1.0,0.0,(),pcnash,main
156500.0,0.0,1.0,0.0,0.0,4.0,258628.0,(),coleslaw,side
156500.0,0.0,1.0,0.0,0.0,4.0,258628.0,(),ranch sauce,sauce
156501.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156503.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156503.0,0.0,1.0,0.0,0.0,4.0,258632.0,(),cheese,side
156503.0,0.0,1.0,0.0,0.0,4.0,258632.0,(),sweet chili,sauce
156503.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156503.0,0.0,1.0,0.0,0.0,4.0,258635.0,(),cola diet,drink
156504.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156505.0,113741.0,1.0,125.0,125.0,1.0,0.0,(),tnt fries,side
156506.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156507.0,113725.0,1.0,380.0,380.0,1.0,0.0,(),nash,main
156507.0,113741.0,1.0,125.0,125.0,1.0,0.0,(),tnt fries,side
156508.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156509.0,113709.0,1.0,165.0,165.0,1.0,0.0,(),jvolt,drink
156509.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156509.0,0.0,1.0,0.0,0.0,4.0,258651.0,(),sweet chili,sauce
156509.0,0.0,1.0,0.0,0.0,4.0,258651.0,(),buffalo,main
156509.0,0.0,1.0,0.0,0.0,4.0,258651.0,(),honey mustard,sauce
156509.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156510.0,113725.0,1.0,380.0,380.0,1.0,0.0,(),nash,main
156510.0,0.0,1.0,0.0,0.0,4.0,258655.0,(),cheddar sauce,sauce
156510.0,0.0,1.0,0.0,0.0,4.0,258655.0,(),texas,sauce
156510.0,0.0,1.0,0.0,0.0,4.0,258655.0,(),ranch sauce,sauce
156510.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156510.0,113741.0,1.0,125.0,125.0,1.0,0.0,(),tnt fries,side
156511.0,113716.0,1.0,280.0,280.0,1.0,0.0,(),pcnash,main
156512.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156512.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156513.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156516.0,113715.0,2.0,220.0,440.0,1.0,0.0,(),pcvolt,drink
156518.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156519.0,113724.0,1.0,300.0,300.0,1.0,0.0,(),pcvolt,drink
156520.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156520.0,0.0,1.0,0.0,0.0,4.0,258677.0,(),cheese wild,side
156520.0,113742.0,1.0,35.0,35.0,1.0,0.0,(),french fries,side
156521.0,113712.0,1.0,210.0,210.0,1.0,0.0,combo,wildblaze,main
156521.0,0.0,1.0,0.0,0.0,4.0,258680.0,(),cheese wild,side
156521.0,113732.0,1.0,30.0,30.0,2.0,258682.0,(),mushroom,side
156522.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156522.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156523.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156523.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156523.0,113743.0,1.0,40.0,40.0,1.0,0.0,(),curly fries,side
156523.0,0.0,1.0,0.0,0.0,4.0,258691.0,(),buffalo sauce,sauce
156523.0,0.0,1.0,0.0,0.0,4.0,258691.0,(),buffalo,main
156524.0,0.0,1.0,0.0,0.0,4.0,258695.0,(),texas,sauce
156524.0,0.0,1.0,0.0,0.0,4.0,258695.0,(),coleslaw,side
156524.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156524.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156525.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156526.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156526.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156526.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156526.0,113732.0,1.0,30.0,30.0,2.0,258704.0,(),mushroom,side
156526.0,113745.0,1.0,70.0,70.0,1.0,0.0,(),frescas,side
156527.0,113710.0,1.0,190.0,190.0,1.0,0.0,(),nash,main
156528.0,113712.0,1.0,210.0,210.0,1.0,0.0,combo,wildblaze,main
156528.0,113711.0,1.0,210.0,210.0,1.0,0.0,combo,wildepic,main
156528.0,113712.0,3.0,210.0,630.0,1.0,0.0,combo,wildblaze,main
156528.0,0.0,1.0,0.0,0.0,4.0,258711.0,(),cheese wild,side
156528.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156528.0,0.0,1.0,0.0,0.0,4.0,258715.0,(),cheese wild,side
156528.0,113708.0,2.0,160.0,320.0,1.0,0.0,combo,jog,main
156529.0,113712.0,1.0,210.0,210.0,1.0,0.0,combo,wildblaze,main
156530.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156532.0,113710.0,2.0,190.0,380.0,1.0,0.0,(),nash,main
156532.0,113725.0,1.0,380.0,380.0,1.0,0.0,(),nash,main
156533.0,113716.0,1.0,280.0,280.0,1.0,0.0,(),pcnash,main
156533.0,0.0,1.0,0.0,0.0,4.0,258727.0,(),cheese,side
156533.0,0.0,1.0,0.0,0.0,4.0,258727.0,(),ranch sauce,sauce
156533.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156534.0,113723.0,1.0,300.0,300.0,1.0,0.0,(),pc og,main
156534.0,0.0,1.0,0.0,0.0,4.0,258730.0,(),cheese,side
156534.0,0.0,1.0,0.0,0.0,4.0,258730.0,(),ranch sauce,sauce
156534.0,0.0,1.0,0.0,0.0,4.0,258730.0,(),texas,sauce
156534.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156534.0,0.0,1.0,0.0,0.0,4.0,258733.0,(),coleslaw,side
156535.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156535.0,113742.0,1.0,35.0,35.0,1.0,0.0,(),french fries,side
156536.0,113709.0,1.0,165.0,165.0,1.0,0.0,(),jvolt,drink
156536.0,0.0,1.0,0.0,0.0,4.0,258738.0,(),sweet chili,sauce
156536.0,113715.0,2.0,220.0,440.0,1.0,0.0,(),pcvolt,drink
156536.0,113743.0,1.0,40.0,40.0,1.0,0.0,(),curly fries,side
156538.0,113709.0,1.0,165.0,165.0,1.0,0.0,(),jvolt,drink
156539.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156539.0,113732.0,1.0,30.0,30.0,2.0,258748.0,(),mushroom,side
156539.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156540.0,113746.0,1.0,80.0,80.0,1.0,0.0,(),cheesy waffle,main
156540.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156540.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156540.0,0.0,1.0,0.0,0.0,4.0,258755.0,(),sweet chili,sauce
156541.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156541.0,0.0,1.0,0.0,0.0,4.0,258759.0,(),sweet chili,sauce
156541.0,0.0,1.0,0.0,0.0,4.0,258759.0,(),coleslaw,side
156542.0,113708.0,1.0,160.0,160.0,1.0,0.0,(),jog,main
156543.0,113741.0,3.0,125.0,375.0,1.0,0.0,(),tnt fries,side
156544.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156544.0,0.0,1.0,0.0,0.0,4.0,258764.0,(),cheese wild,side
156544.0,113746.0,1.0,80.0,80.0,1.0,0.0,(),cheesy waffle,main
156544.0,113757.0,1.0,35.0,35.0,1.0,0.0,(),v cola,drink
156545.0,113741.0,1.0,125.0,125.0,1.0,0.0,(),tnt fries,side
156546.0,113759.0,1.0,35.0,35.0,1.0,0.0,(),green cola,drink
156547.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156547.0,113732.0,1.0,30.0,30.0,2.0,258771.0,(),mushroom,side
156547.0,113745.0,2.0,70.0,140.0,1.0,0.0,(),frescas,side
156547.0,113743.0,1.0,40.0,40.0,1.0,0.0,(),curly fries,side
156547.0,113712.0,2.0,210.0,420.0,1.0,0.0,(),wildblaze,main
156547.0,0.0,1.0,0.0,0.0,4.0,258775.0,(),cheese wild,side
156547.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156547.0,0.0,1.0,0.0,0.0,4.0,258777.0,(),cheese wild,side
156548.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156548.0,0.0,1.0,0.0,0.0,4.0,258781.0,(),cheese wild,side
156548.0,113742.0,2.0,35.0,70.0,1.0,0.0,(),french fries,side
156548.0,113757.0,2.0,35.0,70.0,1.0,0.0,(),v cola,drink
156549.0,113709.0,2.0,165.0,330.0,1.0,0.0,(),jvolt,drink
156549.0,113711.0,1.0,210.0,210.0,1.0,0.0,(),wildepic,main
156549.0,113753.0,1.0,125.0,125.0,1.0,0.0,(),cheese spring rolls,side
156549.0,113753.0,1.0,125.0,125.0,1.0,0.0,(),cheese,side
156549.0,113742.0,1.0,35.0,35.0,1.0,0.0,(),french fries,side
156550.0,113746.0,1.0,80.0,80.0,1.0,0.0,(),cheesy waffle,main
156550.0,113709.0,1.0,165.0,165.0,1.0,0.0,(),jvolt,drink
156551.0,113711.0,1.0,210.0,210.0,1.0,0.0,combo,wildepic,main
156555.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156555.0,113724.0,1.0,300.0,300.0,1.0,0.0,(),pcvolt,drink
156555.0,0.0,1.0,0.0,0.0,4.0,258801.0,(),sweet chili,sauce
156555.0,0.0,1.0,0.0,0.0,4.0,258801.0,(),buffalo,main
156555.0,0.0,1.0,0.0,0.0,4.0,258801.0,(),cheese,side
156555.0,113741.0,1.0,125.0,125.0,1.0,0.0,(),tnt fries,side
156556.0,113715.0,1.0,220.0,220.0,1.0,0.0,(),pcvolt,drink
156556.0,113741.0,1.0,125.0,125.0,1.0,0.0,(),tnt fries,side
156557.0,113712.0,1.0,210.0,210.0,1.0,0.0,(),wildblaze,main
156557.0,0.0,1.0,0.0,0.0,4.0,258808.0,(),cheese wild,side
